"","line","content"
"4218",4218,"				LILA"
"4219",4219,"		We have to go into that cabin and "
"4220",4220,"		search it, Sam... no matter what "
"4221",4221,"		we're afraid of finding and no matter "
"4222",4222,"		how much it may hurt."
"4223",4223,"				SAM"
"4224",4224,"		I know."
"4225",4225,"			(A pause)"
"4226",4226,"		Do you think if something happened, "
"4227",4227,"		it happened there?"
"4228",4228,"				LILA"
"4229",4229,"			(A pause, then:)"
"4230",4230,"		Sam, if you owned a useless business "
"4231",4231,"		like this motel... one you probably "
"4232",4232,"		couldn't even sell...  what would "
"4233",4233,"		you need to get away, to start a new "
"4234",4234,"		business, somewhere else?"
"4235",4235,"			(As Sam studies her)"
"4236",4236,"		Forty thousand dollars?"
"4237",4237,"				SAM"
"4238",4238,"		How could we prove..."
"4239",4239,"			(An almost hopeless "
"4240",4240,"			laugh)"
"4241",4241,"		Well, if he opens a new motel on the "
"4242",4242,"		new highway... say, a year from now..."
"4243",4243,"				LILA"
"4244",4244,"		There must be some proof that exists "
"4245",4245,"		right now! Something that proves he "
"4246",4246,"		got that money away from Mary... "
"4247",4247,"		Some way!"
"4248",4248,"				SAM"
"4249",4249,"		What makes you sound so certain?"
"4250",4250,"				LILA"
"4251",4251,"		Arbogast! Sam, he liked me... or "
"4252",4252,"		felt sorry for me... and he was "
"4253",4253,"		starting to feel the same about you. "
"4254",4254,"		I heard it when he called... in his "
"4255",4255,"		voice, a caring. He wouldn't have "
"4256",4256,"		gone anywhere or done anything without "
"4257",4257,"		telling us.  Unless he was stopped. "
"4258",4258,"		And he was stopped, so he must have "
"4259",4259,"		found out something!"
"4260",4260,"	Sam considers a moment, nods agreement, rises."
"4261",4261,"				SAM"
"4262",4262,"		We'll start with Cabin One."
"4263",4263,"	He goes to the door, opens it slightly, looks out, then, "
"4264",4264,"	back to Lila:"
"4265",4265,"				SAM"
"4266",4266,"		If he sees us... we're just taking "
"4267",4267,"		the air."
"4268",4268,"	Lila goes to the door. He holds it open and she goes out."
"4269",4269,"	"
"4270",4270," THE MOTEL - (DAY)"
"4271",4271,"	Sam closes the door, joins Lila, takes her hand."
"4272",4272,"	Together they walk along the porch in the direction of Cabin "
"4273",4273,"	One. CAMERA FOLLOWS. They pause before the door of Cabin "
"4274",4274,"	One. Sam motions Lila to wait, to hold still, then goes on "
"4275",4275,"	to the office, opens the door, calls in:"
"4276",4276,"				SAM"
"4277",4277,"		Bates?"
"4278",4278,"	He waits, there is no response. He goes in and in a moment "
"4279",4279,"	comes back out, closes the door, goes to Lila."
"4280",4280,"	She has already opened the door of Cabin One and has started "
"4281",4281,"	to enter."
"4282",4282,"	"
"4283",4283," CABIN ONE - (DAY)"
"4284",4284,"	The blinds are closed and the room is almost night-dark."
"4285",4285,"	Sam comes in after Lila, closes the door behind him."
"4286",4286,"	For a moment they just gaze at the room, as if willing it to "
"4287",4287,"	tell them some satisfactory story."
"4288",4288,"	Neither speaks. Then, in dark silence, they begin to search, "
"4289",4289,"	going methodically and thoroughly through all drawers, the "
"4290",4290,"	closet, the desk, searching under the bed and in dark corners, "
"4291",4291,"	not knowing what they expect to find and yet expecting to "
"4292",4292,"	find some thing. Lila opens the bathroom door, looks in. The "
"4293",4293,"	windowless room is very dark. She switches on the light, "
"4294",4294,"	goes in. Sam moves toward the bathroom, is about to follow "
"4295",4295,"	her in when he notices which room it is and automatically "
"4296",4296,"	catches himself up, backs out."
"4297",4297,"				SAM"
"4298",4298,"		Sorry."
"4299",4299,"				LILA"
"4300",4300,"		Hospital clean."
"4301",4301,"				SAM"
"4302",4302,"		What?"
"4303",4303,"				LILA"
"4304",4304,"		The bathroom. Look at how clean it "
"4305",4305,"		is. The one in our cabin is clean... "
"4306",4306,"		but this is clean!"
"4307",4307,"	Sam goes in, glances around, nods. Lila goes through the "
"4308",4308,"	medicine cabinet, finds nothing but a glass and two tiny "
"4309",4309,"	tabs of soap. Sam leans against the door-jamb, looks at the "
"4310",4310,"	tub, the shower pipe above it. He continues to stare, more "
"4311",4311,"	interested suddenly, as if bothered by some off-key evidence "
"4312",4312,"	he can't put his finger on. Then he looks at the shower "
"4313",4313,"	curtain rod."
"4314",4314,"	And realizes there is no shower curtain. He frowns, is about "
"4315",4315,"	to say something when Lila, who has been momentarily out of "
"4316",4316,"	shot, interrupts."
"4317",4317,"	Sam turns, CAMERA TURNS, and we see Lila is standing above "
"4318",4318,"	the toilet bowl, a tiny piece of wet paper stuck to the tip "
"4319",4319,"	of her right index finger."
"4320",4320,"				SAM"
"4321",4321,"		What is it?"
"4322",4322,"				LILA"
"4323",4323,"		It didn't get washed down. It's "
"4324",4324,"		figuring... the kind you tear up and "
"4325",4325,"		get rid of."
"4326",4326,"			(Extending her finger "
"4327",4327,"			toward Sam)"
"4328",4328,"		Some figure has been added to or "
"4329",4329,"		subtracted from... forty thousand."
"4330",4330,"	Sam lifts the piece of paper off her finger, studies it, "
"4331",4331,"	takes out his wallet, presses the wet scrap to his driver's "
"4332",4332,"	license shield, puts it back in the wallet and puts the wallet "
"4333",4333,"	away."
"4334",4334,"				LILA"
"4335",4335,"		That's proof Mary was here!  It would "
"4336",4336,"		be too wild a coincidence for somebody "
"4337",4337,"		else to..."
"4338",4338,"				SAM"
"4339",4339,"			(Reminding)"
"4340",4340,"		Bates never denied Mary was here."
"4341",4341,"				LILA"
"4342",4342,"			(Reminded)"
"4343",4343,"		Yes."
"4344",4344,"			(A thought)"
"4345",4345,"		But maybe this proves that Bates "
"4346",4346,"		found out about the money."
"4347",4347,"				SAM"
"4348",4348,"		Do we simply ask him where he's hidden "
"4349",4349,"		it?"
"4350",4350,"				LILA"
"4351",4351,"		Sam, that old woman, whoever she is. "
"4352",4352,"		I think she told Arbogast something! "
"4353",4353,"		And I want her to tell us the same "
"4354",4354,"		thing!"
"4355",4355,"	She starts out of the bathroom. Sam takes hold of her arm, "
"4356",4356,"	stops her."
"4357",4357,"				SAM"
"4358",4358,"		You can't go up there."
"4359",4359,"				LILA"
"4360",4360,"		Why not?"
"4361",4361,"				SAM"
"4362",4362,"		Bates."
"4363",4363,"	CAMERA STARTS TO PAN AWAY from them, moves slowly over the "
"4364",4364,"	room, very slowly."
"4365",4365,"				LILA'S VOICE (O.S.)"
"4366",4366,"		Let's find him. One of us can keep "
"4367",4367,"		him occupied while the other gets to "
"4368",4368,"		the woman."
"4369",4369,"				SAM'S VOICE (O.S.)"
"4370",4370,"		You won't be able to hold him still "
"4371",4371,"		if he doesn't want to be held. And I "
"4372",4372,"		don't like you going into that house "
"4373",4373,"		alone, Lila."
"4374",4374,"	CAMERA HAS PANNED clear across to the opposite wall now, and "
"4375",4375,"	is moving up closer and closer to the tiny-flowered wall "
"4376",4376,"	paper, finally closing in on one small rosebud."
"4377",4377,"				LILA'S VOICE (O.S.)"
"4378",4378,"		I can handle a sick old woman."
"4379",4379,"	Now we see that the rosebud has been cut out, that this is "
"4380",4380,"	the reverse side of the hole Norman peeped through to watch "
"4381",4381,"	Mary. And we see the pupil of Norman's eye now."
"4382",4382,"				SAM'S VOICE (O.S.)"
"4383",4383,"		All right. I'll find Bates and keep "
"4384",4384,"		him occupied."
"4385",4385,"	The eye moves away and there is a brief flash of light before "
"4386",4386,"	the hole is covered, on the other side, by the wall-hung "
"4387",4387,"	painting."
"4388",4388,"	FRESH ANGLE - LILA AND SAM"
"4389",4389,"	They are about to start out. Sam stops her again."
"4390",4390,"				SAM"
"4391",4391,"		Wait a minute. If you get anything "
"4392",4392,"		out of the mother..."
"4393",4393,"			(A thought)"
"4394",4394,"		Can you find your way back to town?"
"4395",4395,"			(As Lila nods yes)"
"4396",4396,"		If you do get anything, don't stop "
"4397",4397,"		to tell me."
"4398",4398,"	Lila nods quickly, hurries to the door. Sam gets to it first, "
"4399",4399,"	opens it a slight crack, looks out, then opens it wide enough "
"4400",4400,"	for Lila and Himself to pass through."
"4401",4401,"	"
"4402",4402," THE MOTEL - (DAY)"
"4403",4403,"	ANGLE CLOSE on cabin one as Lila comes out, turns to her "
"4404",4404,"	left, goes along porch toward cabin twelve. Sam remains at "
"4405",4405,"	the door, then turns right, heading for the path. As he passes "
"4406",4406,"	the office, he is shocked to see Norman standing just inside "
"4407",4407,"	the open door."
"4408",4408,"				NORMAN"
"4409",4409,"		Looking for me?"
"4410",4410,"				SAM"
"4411",4411,"			(Recovering)"
"4412",4412,"		Yes, matter of fact."
"4413",4413,"			(The friendly grin)"
"4414",4414,"		The wife's taking a nap and... I can "
"4415",4415,"		never keep quiet enough for her... "
"4416",4416,"		so I thought I'd look you up and... "
"4417",4417,"		talk."
"4418",4418,"				NORMAN"
"4419",4419,"		Satisfied with your cabin?"
"4420",4420,"				SAM"
"4421",4421,"		Fine."
"4422",4422,"	Sam starts into the office. Just before going in, he glances "
"4423",4423,"	down the long porch, sees Lila standing outside the door of "
"4424",4424,"	cabin twelve, waves her a tiny \""all clear\"" signal."
"4425",4425,"	LILA"
"4426",4426,"	CAMERA ANGLES to include Lila and her point of view."
"4427",4427,"	She watches Sam disappear into the office, waits until she "
"4428",4428,"	hears the door close, then looks about for another way to "
"4429",4429,"	reach the house. She sees the small alley at the end of this "
"4430",4430,"	L of cabins, starts toward it."
"4431",4431,"	"
"4432",4432," REAR OF MOTEL - S.C.U. LILA - (DAY)"
"4433",4433,"	Behind the motel Lila hesitates. She looks ahead."
"4434",4434,"	LONG SHOT - (DAY)"
"4435",4435,"	The old house standing against the sky."
"4436",4436,"	CLOSE UP - (DAY)"
"4437",4437,"	Lila moves forward."
"4438",4438,"	LONG SHOT - (DAY)"
"4439",4439,"	The CAMERA approaching the house."
"4440",4440,"	CLOSE UP - (DAY)"
"4441",4441,"	Lila glances toward the back of Norman's parlor. She moves "
"4442",4442,"	on."
"4443",4443,"	LONG SHOT - (DAY)"
"4444",4444,"	The house coming nearer."
"4445",4445,"	CLOSE UP - (DAY)"
"4446",4446,"	Lila looks up at the house. She moves forward purposefully."
"4447",4447,"	S.L.S. - (DAY)"
"4448",4448,"	The house and the porch."
"4449",4449,"	CLOSE UP - (DAY)"
"4450",4450,"	Lila stops at the house and looks up. She glances back."
"4451",4451,"	She turns to the house again."
"4452",4452,"	S.L.S. - (DAY)"
"4453",4453,"	The CAMERA MOUNTS the steps to the porch."
"4454",4454,"	C.U. - (DAY)"
"4455",4455,"	Lila puts out her hand."
"4456",4456,"	S.C.U. - (DAY)"
"4457",4457,"	Lila's hand pushes the door open. We see the hallway."
"4458",4458,"	Lila ENTERS PAST CAMERA."
"4459",4459,"	"
"4460",4460," DOWNSTAIRS HALLWAY OF OLD HOUSE - (DAY)"
"4461",4461,"	Lila closes the door, remains by it for a moment, quiet, "
"4462",4462,"	listening. Her eyes scan the layout, the closed door which "
"4463",4463,"	leads off the hallway, to the dining room on the right and "
"4464",4464,"	the parlor on the left. Down at the end of the hall is the "
"4465",4465,"	kitchen, the door wide open, the room beyond dim and silent. "
"4466",4466,"	She notices the stairs leading down to the basement, stares "
"4467",4467,"	at them, then back to the stairs leading to the second floor. "
"4468",4468,"	She starts forward, and seems about to investigate the parlor "
"4469",4469,"	and dining room."
"4470",4470,"	"
"4471",4471," THE MOTEL OFFICE - (DAY)"
"4472",4472,"	Norman is behind the counter, standing, staring at Sam who "
"4473",4473,"	is sitting relaxedly on a small sofa. Norman has the look of "
"4474",4474,"	one who is protecting himself, as if the counter were a "
"4475",4475,"	protective wall against the threatening world across it."
"4476",4476,"				SAM"
"4477",4477,"			(Cheerfully, as if "
"4478",4478,"			after a self-conscious "
"4479",4479,"			pause)"
"4480",4480,"		I've been doing all the talking so "
"4481",4481,"		far, haven't I?"
"4482",4482,"				NORMAN"
"4483",4483,"		Yes."
"4484",4484,"				SAM"
"4485",4485,"		I always thought it was the people "
"4486",4486,"		who are alone so much who do all the "
"4487",4487,"		talking when they get the chance. "
"4488",4488,"		Yet there you are, doing all the "
"4489",4489,"		listening!"
"4490",4490,"			(A pause)"
"4491",4491,"		You are alone here, aren't you?"
"4492",4492,"			(As Norman does not "
"4493",4493,"			reply)"
"4494",4494,"		It would drive me crazy."
"4495",4495,"				NORMAN"
"4496",4496,"		That would be a rather extreme "
"4497",4497,"		reaction, wouldn't it?"
"4498",4498,"				SAM"
"4499",4499,"			(Lightly)"
"4500",4500,"		Just an expression..."
"4501",4501,"			(More seriously)"
"4502",4502,"		What I meant was... I'd do just about "
"4503",4503,"		anything... to get away.  Wouldn't "
"4504",4504,"		you?"
"4505",4505,"	"
"4506",4506," DOWNSTAIRS HALLWAY AND STAIRS OF OLD HOUSE - (DAY)"
"4507",4507,"	Lila is halfway up the stairs. As she climbs she is startled "
"4508",4508,"	by the creaks and groans of the old wood of the steps. She "
"4509",4509,"	steps more carefully. CAMERA remains at foot of stair, TILTING "
"4510",4510,"	UP as Lila climbs. She pauses at the head of the stair. The "
"4511",4511,"	door on her right, which opens into the mother's room, is "
"4512",4512,"	closed. To her left is another door, half-open. Directly "
"4513",4513,"	before her is a third door, closed. She holds a long moment, "
"4514",4514,"	trying to picture in her mind which room would look out on "
"4515",4515,"	the front of the house, decides, chooses the correct door, "
"4516",4516,"	the one on her right. She goes to it, knocks lightly."
"4517",4517,"	"
"4518",4518," THE MOTHER'S ROOM (DAY) - CLOSE ANGLE ON DOOR"
"4519",4519,"	We hear Lila's second knock, then, faintly, her soft call."
"4520",4520,"				LILA'S VOICE (O.S.)"
"4521",4521,"		Mrs. Bates?"
"4522",4522,"	There is quiet for a moment, then the door begins to open, "
"4523",4523,"	and we see Lila. She stands on the threshold, looking in at "
"4524",4524,"	the room, instantly disturbed by it, almost chilled, her "
"4525",4525,"	expression indicating an impulse to close the door and go "
"4526",4526,"	away from this room forever."
"4527",4527,"	After a moment, she enters, leaving the door open behind "
"4528",4528,"	her. CAMERA PULLS BACK AND AWAY and we now see the room as "
"4529",4529,"	Lila sees it."
"4530",4530,"	It is ornate, damask-and-mahogany, thick and warm and ripe, "
"4531",4531,"	an olla podrida of mismated furnishings and bric-a-brac of "
"4532",4532,"	the last century. The bed is four poster, but uncanoped; the "
"4533",4533,"	dressing table is fancy and flounced with satin; there is a "
"4534",4534,"	great chiffonier, a big-doored wardrobe, a large, oval, full-"
"4535",4535,"	length pier-glass (this against the wall directly opposite "
"4536",4536,"	the door), a satin recamier, an upholstered armchair by the "
"4537",4537,"	window, a white marble fireplace, its grate cold but piled "
"4538",4538,"	with ashes."
"4539",4539,"	And there is in the room an unmistakably live quality, as if "
"4540",4540,"	even though it is presently unoccupied, it has not been long "
"4541",4541,"	vacated by some musty presence."
"4542",4542,"	Lila glances at the bed. The damask coverlet is thrown over "
"4543",4543,"	it, but it is not neat, there is the imprint of a body on "
"4544",4544,"	it, a body which obviously has slept in a curled-up, womb-"
"4545",4545,"	like position. Lila stares at it for a moment, up, then goes "
"4546",4546,"	to the dressing table. Its top is scattered with boxes and "
"4547",4547,"	jars of cosmetics and creams, traces of fresh powder, an "
"4548",4548,"	opened bottle or perfume, a comb, and a brush with traces of "
"4549",4549,"	hair in its bristles. Lila moves on, catches a glimpse of "
"4550",4550,"	herself in the pier-glass, is startled, turns away, goes to "
"4551",4551,"	the chiffonier, is about to open a drawer, sees the high "
"4552",4552,"	wardrobe out of the corner of her eyes, goes to it, "
"4553",4553,"	hesitantly. She opens one door. Fresh, clean, well pressed "
"4554",4554,"	dresses hang neatly. Lila opens the other door. The sweaters "
"4555",4555,"	and dresses and robes hang freely, none in moth-proof, storage-"
"4556",4556,"	type bags. There is even a well-brushed collar of foxes.  "
"4557",4557,"	Along the floor of the wardrobe is a line of clean, polished "
"4558",4558,"	shoes. Lila stares, then closes the door, turns, looks once "
"4559",4559,"	again over the whole room, starts out,"
"4560",4560,"	"
"4561",4561," THE UPSTAIRS HALLWAY OF THE OLD HOUSE - (DAY)"
"4562",4562,"	Lila comes out of the mother's room, closes the door behind "
"4563",4563,"	her, looks down the stairs, then starts across the hall to "
"4564",4564,"	the room whose door is half-open. The room within is dark, "
"4565",4565,"	the shades drawn full."
"4566",4566,"	Lila pauses on the threshold, reaches in, feels the wall, "
"4567",4567,"	throws on a switch."
"4568",4568,"	"
"4569",4569," MOTEL OFFICE - (DAY)"
"4570",4570,"	Sam has risen, is standing by the counter now."
"4571",4571,"				SAM"
"4572",4572,"		I'm not saying you shouldn't be "
"4573",4573,"		contented here, I'm just doubting "
"4574",4574,"		that you are. I think if you saw a "
"4575",4575,"		chance to get out from under...  "
"4576",4576,"		you'd unload this place..."
"4577",4577,"				NORMAN"
"4578",4578,"			(Angrily)"
"4579",4579,"		This place! This isn't 'a place.'  "
"4580",4580,"		It's my only world. I grew up in "
"4581",4581,"		that house back there. I was a happy "
"4582",4582,"		child. My mother and I... we were "
"4583",4583,"		more than happy."
"4584",4584,"				SAM"
"4585",4585,"		And now that your mother's dead?"
"4586",4586,"	Norman snaps a sharp, fast, ugly look at him."
"4587",4587,"				NORMAN"
"4588",4588,"		My mother is not dead!"
"4589",4589,"				SAM"
"4590",4590,"			(Softly)"
"4591",4591,"		I didn't think so."
"4592",4592,"	"
"4593",4593," NORMAN'S ROOM IN THE OLD HOUSE - (DAY)"
"4594",4594,"	Lila is standing in the doorway, staring at the room in sick "
"4595",4595,"	dismay. The room is grotesque, a horrible, ludicrous fantasy "
"4596",4596,"	of childhood held beyond the point of decency."
"4597",4597,"	It is a small room. The walls are fancied with romping "
"4598",4598,"	silhouettes of teddy-bears and sailboats and carousels and "
"4599",4599,"	fat cows jumping over aghast moons. The bed is small, far "
"4600",4600,"	too short for a man of Norman's height. And yet the rumpled "
"4601",4601,"	covers indicate that it is in this bed that Norman sleeps.  "
"4602",4602,"	Next to the bed is an old-fashioned toy chest. On its top "
"4603",4603,"	there are a bird-in-a-cage lamp, a plain-bound book, and an "
"4604",4604,"	ash tray filled with ashes and cigarette stubs. A grown man's "
"4605",4605,"	shirt hangs on a child's clothes tree."
"4606",4606,"	Against one wall there is a narrow, high bookcase filled "
"4607",4607,"	with thick, unchildish-looking books. On the small, white "
"4608",4608,"	chest of drawers there is an old, child's victrola. The record "
"4609",4609,"	on the turntable is discovered, on close inspection, to be "
"4610",4610,"	Beethoven's Eroica Symphony."
"4611",4611,"	Lila studies the room, fascinated and repelled. She glances "
"4612",4612,"	at the bookcase, comes into the room, goes to the bookcase "
"4613",4613,"	and pulls out a thick, large, plain-bound book. She opens "
"4614",4614,"	it. Her eyes go wide in shock. And then there is disgust. "
"4615",4615,"	She slams the book closed, drops it."
"4616",4616,"	"
"4617",4617," THE MOTEL OFFICE - (DAY)"
"4618",4618,"	Norman, behind the counter, has moved back against the wall. "
"4619",4619,"	Sam is still on the other side of the counter, but is leaning "
"4620",4620,"	forward, his eyes hard on Norman's face."
"4621",4621,"	Norman's face is no longer expressionless. It has the stark, "
"4622",4622,"	high sheen of a cornered animal."
"4623",4623,"				SAM"
"4624",4624,"			(Pressing)"
"4625",4625,"		You look frightened. Have I been "
"4626",4626,"		saying something frightening?"
"4627",4627,"				NORMAN"
"4628",4628,"		I don't know what you've been saying."
"4629",4629,"				SAM"
"4630",4630,"		I've been talking about your mother... "
"4631",4631,"		about your motel. How are you going "
"4632",4632,"		to do it?"
"4633",4633,"				NORMAN"
"4634",4634,"		Do what?"
"4635",4635,"				SAM"
"4636",4636,"		Buy a new one! In a new town!"
"4637",4637,"		Where you won't have to hide your "
"4638",4638,"		mother!"
"4639",4639,"				NORMAN"
"4640",4640,"		Shut up!"
"4641",4641,"				SAM"
"4642",4642,"		Where will you get the money to do "
"4643",4643,"		that, Bates... or do you already "
"4644",4644,"		have it... socked away... a lot of "
"4645",4645,"		it..."
"4646",4646,"				NORMAN"
"4647",4647,"		Leave me alone!"
"4648",4648,"				SAM"
"4649",4649,"		...Forty thousand dollars!"
"4650",4650,"				NORMAN"
"4651",4651,"		Leave me alone!"
"4652",4652,"	He is close to panic now. He turns, swiftly, dashes back "
"4653",4653,"	into his private parlor. Sam goes quickly around the counter, "
"4654",4654,"	follows."
"4655",4655,"	"
"4656",4656," NORMAN'S PRIVATE PARLOR - (DAY)"
"4657",4657,"	Norman hears Sam following, wants to run, to never be reached "
"4658",4658,"	by this man. He crosses the small room, drawn to the rear "
"4659",4659,"	window, as if he might fly through it. Sam enters, pauses.  "
"4660",4660,"	Norman turns, back against the window, as unable to fly away "
"4661",4661,"	as are the many still, stuffed birds. Sam registers a brief "
"4662",4662,"	flicker of reaction when he sees the birds, but continues to "
"4663",4663,"	gaze at Norman, hard."
"4664",4664,"				SAM"
"4665",4665,"		I bet your mother knows where the "
"4666",4666,"		money is. And what you did to get "
"4667",4667,"		it. And I think she'll tell us."
"4668",4668,"	Something self-assured and confident in Sam's tone gives "
"4669",4669,"	Norman a new, more terrified alarm. He turns his head, glances "
"4670",4670,"	out the window at the old house. He looks back at Sam and "
"4671",4671,"	there is terror in his voice."
"4672",4672,"				NORMAN"
"4673",4673,"		Where's that girl? The girl you came "
"4674",4674,"		with! Where is she?"
"4675",4675,"	Sam does not respond, smiles a half-smile, turns to examine "
"4676",4676,"	a stuffed owl. Norman looks back at the house."
"4677",4677,"				NORMAN"
"4678",4678,"			(A horrible groan)"
"4679",4679,"		Oh, God!"
"4680",4680,"	"
"4681",4681," UPSTAIRS HALL OF THE OLD HOUSE - (DAY)"
"4682",4682,"	Lila, shaken and disturbed, almost sickened, is coming out "
"4683",4683,"	of Norman's room. She has left the light on. She pauses in "
"4684",4684,"	the middle of the landing, looks at the closed door opposite "
"4685",4685,"	the stairs, goes to it, opens it, sees that it is the "
"4686",4686,"	bathroom, pulls the door to, turns, starts toward the stairs."
"4687",4687,"	"
"4688",4688," NORMAN'S PRIVATE PARLOR - (DAY)"
"4689",4689,"	Sam is lying on the floor, face downward, unmoving. A "
"4690",4690,"	candlestick is on the floor, close by his head, still rocking "
"4691",4691,"	as if just dropped. OVER SHOT comes the SOUND of Norman's "
"4692",4692,"	footsteps and CAMERA TURNS in time to catch a brief glimpse "
"4693",4693,"	of him going out into the office, almost at a run."
"4694",4694,"	"
"4695",4695," STAIRWAY OF THE OLD HOUSE - (DAY)"
"4696",4696,"	Lila is on the top step, looking down toward CAMERA."
"4697",4697,"	She is listening, hoping to hear some human sound, some sound "
"4698",4698,"	she might follow, pursue. She hears nothing. She starts down "
"4699",4699,"	the stairs. Just below the halfway step, she looks at the "
"4700",4700,"	front door, sees out through the door window:"
"4701",4701,"	LILA'S VIEWPO"
"4702",4702,"- (DAY)"
"4703",4703,"	Norman coming."
"4704",4704,"	"
"4705",4705," STAIRWAY OF THE OLD HOUSE - (DAY)"
"4706",4706,"	For a moment Lila panics, then she hurries down the steps, "
"4707",4707,"	cannot go in the direction of the front door, remembers the "
"4708",4708,"	stairway behind her, turns and runs in that direction. The "
"4709",4709,"	SOUND of Norman bounding up the porch steps can be heard. "
"4710",4710,"	Lila turns and dashes down the stairs which lead to the "
"4711",4711,"	basement, going down far enough to conceal herself, crouching "
"4712",4712,"	there."
"4713",4713,"	Norman enters the hallway, closes the door softly, listens. "
"4714",4714,"	He glances once in the direction of the basement stairs. He "
"4715",4715,"	seems about to smile, when suddenly all expression vanishes "
"4716",4716,"	from his face, and he appears to enter a no-place, no-time "
"4717",4717,"	state. He crosses to the stairway, goes up."
"4718",4718,"	Lila remains crouched on the basement stairs, listening to "
"4719",4719,"	the SOUNDS of Norman. His footsteps on the stairs followed "
"4720",4720,"	by the fast noises of doors opening, of fast moving about an "
"4721",4721,"	upstairs room. Convinced that he is searching the upstairs "
"4722",4722,"	for her, she decides to chance an escape. She starts up the "
"4723",4723,"	steps, is about to turn into the hallway when her eye is "
"4724",4724,"	caught by a glimmer of light down in the basement. She pauses, "
"4725",4725,"	looks down, sees the crack of light coming from behind the "
"4726",4726,"	not entirely closed door to the fruit cellar. The swift moving "
"4727",4727,"	SOUNDS of Norman continue to come from upstairs."
"4728",4728,"	Lila is torn, knows she should get out of the house while "
"4729",4729,"	she has the chance, is unable to resist the impulse to check "
"4730",4730,"	that hidden-looking room down below, a room in which, she "
"4731",4731,"	desperately believes, there must lie some answer to what "
"4732",4732,"	happened to Mary. She turns and goes softly and quickly down "
"4733",4733,"	the stairs."
"4734",4734,"	"
"4735",4735," THE BASEMENT OF THE OLD HOUSE - (DAY)"
"4736",4736,"	Lila reaches the bottom, stops, listens, hears the stairboards "
"4737",4737,"	creaking as footsteps fall hard and measured upon them. She "
"4738",4738,"	turns, pulls open the fruit cellar door, looks in. The woman "
"4739",4739,"	is sitting in a comfortable chair, the back of the chair, "
"4740",4740,"	and the woman, turned to the door. Lila calls a harsh, "
"4741",4741,"	frightened whisper."
"4742",4742,"				LILA"
"4743",4743,"		Mrs. Bates...?"
"4744",4744,"	Lila goes into the room."
"4745",4745,"	"
"4746",4746," THE FRUIT CELLAR"
"4747",4747,"	Lila goes to the chair, touches it. The touch disturbs the "
"4748",4748,"	figure. It starts to turn, slowly, stiffly, a clock-wise "
"4749",4749,"	movement. Lila looks at it in horror. It is the body of a "
"4750",4750,"	woman long dead. The skin is dry and pulled away from the "
"4751",4751,"	mouth and the teeth are revealed as in the skeleton's smile.  "
"4752",4752,"	The eyes are gone from their sockets, the bridge of the nose "
"4753",4753,"	has collapsed, the hair is dry and wild, the cheeks are "
"4754",4754,"	sunken, the leathery-brown skin is powdered and rouged and "
"4755",4755,"	flaky. The body is dressed in a high-neck, clean, well-pressed "
"4756",4756,"	dress, obviously recently laundered and hand-ironed."
"4757",4757,"	The movement of this stuffed, ill-preserved cadaver, turning "
"4758",4758,"	as if in response to Lila's call and touch, is actually "
"4759",4759,"	graceful, ballet-like, and the effect is terrible and obscene."
"4760",4760,"	Lila gazes for one flicker of a deathly moment, then begins "
"4761",4761,"	to scream, a high, piercing, dreadful scream."
"4762",4762,"	And Lila's scream is joined by another scream, a more "
"4763",4763,"	dreadful, horrifying scream which comes from the door behind "
"4764",4764,"	her."
"4765",4765,"				NORMAN'S VOICE (O.S.)"
"4766",4766,"			(screaming)"
"4767",4767,"		Ayeeeeeeeeeeeeeeeeeeeeee Am Norma "
"4768",4768,"		Bates!"
"4769",4769,"	Lila turns."
"4770",4770,"	NORMAN"
"4771",4771,"	His face is contorted. He wears a wild wig, a mockery of a "
"4772",4772,"	woman's hair. He is dressed in a high-neck dress which is "
"4773",4773,"	similar to that worn by the corpse of his mother. His hand "
"4774",4774,"	is raised high, poised to strike at Lila. There is a long "
"4775",4775,"	breadknife in it."
"4776",4776,"	LILA"
"4777",4777,"	Close on her face. She is dumb-struck. Her eyes are screaming."
"4778",4778,"	BACK TO NORMAN"
"4779",4779,"	As he is about to start forward, a man's hand reaches in "
"4780",4780,"	from the doorway behind, grabs Norman's wrist. Sam comes "
"4781",4781,"	through the door, still holding tight to the wrist, pulling "
"4782",4782,"	back the arm and at the same time throwing himself at Norman, "
"4783",4783,"	football tackle style."
"4784",4784,"	SERIES OF CUTS - THE FIGHT"
"4785",4785,"	Norman and Sam, struggling. The wild fury in Norman's face, "
"4786",4786,"	the mad noise of his screams and vile curses. The terrified, "
"4787",4787,"	fight-to-the-death look of Sam. The still, staring Lila."
"4788",4788,"	MRS. BATES"
"4789",4789,"	A close of her face, She appears to be watching and enjoying "
"4790",4790,"	the fight. Over the shot, the SOUNDS of the struggle, the "
"4791",4791,"	screams of Norman."
"4792",4792,"						 DISSOLVE TO:"
"4793",4793,"	"
"4794",4794," COURTHOUSE AT READING - (NIGHT)"
"4795",4795,"	There are many people gathered about the steps, the curious "
"4796",4796,"	and the concerned and the morbid. At the curb, a couple of "
"4797",4797,"	newspaper cars, two or three police cars, and a mobile unit "
"4798",4798,"	truck from the local television outlet. There is noise, and "
"4799",4799,"	chattering as questions are asked and answers given, and the "
"4800",4800,"	sounds of traffic, and of the television equipment being "
"4801",4801,"	moved into the courthouse, for on-the-scene reporting, and "
